"Mfr Part # "	"Manufacturer"	"Product Title"	"Product Description"	"Category"	"Price"	"Condition"	"MSRP"	"category"	"Product URL"	"Image URL"	"Stock Status"	"Promotional Message"
"LD2801A"	"Avianne & Co"	"18K White Gold Womens Diamond Gemstone Ring 1.01 Ctw"	"This lovely womens diamond ring is crafted in highly polished 18K White Gold. The center features small round cut green and blue sapphires and numerous round cut diamonds. This charming feminine womens diamond ring is an ideal addition to your diamond collection.  "	"Diamond Ring"	999	"new"	3000	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Rings>Root Catalog>Womens>Rings>Womens Diamond Rings"	"http://www.avianneandco.com/store/catalog/product/view/id/1298/s/18k-white-gold-womens-diamond-ring-1-01-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//l/d/ld2801-1_1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R4951LO"	"Avianne & Co"	"14K White Gold Womens Diamond Coral Ring 14.71 Ctw"	"This elegant womens diamond coral ring is crafted in lustrous 14K White Gold. The center features one large white coral stone which totals to 13.95 carats. The stone is surrounded with small pave set round cut diamonds which total to 0.76 carats. This alluring womens diamond ring represents modernity and originality. Please inquire about resizing. "	"Gemstone Ring"	1167	"new"	3500	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Rings>Root Catalog>Womens>Rings>Womens Diamond Rings"	"http://www.avianneandco.com/store/catalog/product/view/id/1299/s/14k-white-gold-womens-diamond-coral-ring-0-76-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/4/r4951lo-1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R4951C"	"Avianne & Co"	"14K White Gold Womens Diamond Coral Ring 16.86 Ctw"	"This elegant womens diamond coral ring is crafted in lustrous 14K White Gold. The center features one large pink  triangle shape coral stone which totals to 16.10 carats. The stone is surrounded with small pave set round cut diamonds which total to 0.76 carats. This alluring womens ring represents modernity and originality. "	"Gemstone Ring"	1167	"new"	3500	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Rings>Root Catalog>Womens>Rings>Womens Diamond Rings"	"http://www.avianneandco.com/store/catalog/product/view/id/1300/s/14k-white-gold-womens-diamond-coral-ring-0-76-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/4/r4951c-1_1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R1006"	"Avianne & Co"	"14K Yellow Gold Womens Diamond Ruby Ring 2.36 Ctw"	"This elegant womens diamond ring is crafted in highly polished 14K Yellow Gold. The center is channel set with fourteen princess cut red rubies which total to 2.11 carats. The rest of the center piece is channel set with small round cut diamonds which total to 0.25 carats. This uniquely designed diamond ring is an ideal accessory for a special night out."	"Gemstone Ring"	667	"new"	2000	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Antique Jewelry>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Rings>Root Catalog>Womens>Rings>Womens Diamond Rings"	"http://www.avianneandco.com/store/catalog/product/view/id/1301/s/14k-yellow-gold-womens-diamond-ring-0-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/1/r1006-1_1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R5936"	"Avianne & Co"	"14K White Gold Womens Diamond Ruby Ring 1.63 Ctw"	"This elegant womens gemstone ring is crafted in 14K White Gold. The flower shape center piece is pave set with numerous small red rubies and framed in small pave set round cut diamonds. Fine to the last detail, this alluring womens ring showcases beauty and originality. "	"Gemstone Ring"	917	"new"	2750	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Rings>Root Catalog>Womens>Rings>Womens Diamond Rings"	"http://www.avianneandco.com/store/catalog/product/view/id/1302/s/14k-white-gold-womens-diamond-gemstone-ring-0-54-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/5/r5936-1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R5648"	"Avianne & Co"	"14K White Gold Womens Diamond Cocktail Ring 0.81 Ctw"	"This exquisite womens diamond ring is crafted in lustrous 14K White Gold. The detailed center piece is bezel set with three round cut diamonds and pave set with small round cut diamonds. The front and the back of the center piece are bezel set and pave set with small round cut diamonds.  The left and the right side of the center piece feature four hanging bezel set round cut diamonds. This beautifully detailed diamond cocktail ring gleams with elegance and sophistication. "	"Diamond Ring"	1084	"new"	3250	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Rings>Womens Diamond Rings"	"http://www.avianneandco.com/store/catalog/product/view/id/1303/s/14k-white-gold-womens-diamond-ring-0-81-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/5/r5648-1_1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R5113A"	"Avianne & Co"	"14K Yellow Gold Womens Diamond Ring 1.79 Ctw"	"This uniquely designed womens ring is crafted in highly polished 14K Yellow Gold. The rectangle center piece is highlighted with numerous small princess cut diamonds and surrounded with small pave set round cut diamonds. This alluring womens diamond ring represents modernity and sophistication."	"Diamond Ring"	1667	"used"	5000	"Root Catalog>Womens>Root Catalog>Womens>Rings>Root Catalog>Womens>Rings>Womens Diamond Rings"	"http://www.avianneandco.com/store/catalog/product/view/id/1304/s/14k-white-gold-womens-diamond-ring-1-79-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/5/r5513-3.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R2476"	"Avianne & Co"	"10K Yellow Gold Womens Diamond Wedding Band 0.19 Ctw"	" This simple yet elegant womens diamond wedding band is crafted in 10K Yellow Gold. The center is pave set with two rows of small round cut diamonds. This womens diamond ring is an ideal gift at a very affordable value. "	"Diamond Ring"	267	"new"	800	"Root Catalog>Wedding>Root Catalog>Wedding>Wedding>Womens Wedding Bands>Root Catalog>Wedding>Wedding"	"http://www.avianneandco.com/store/catalog/product/view/id/1317/s/10k-yellow-gold-womens-diamond-wedding-band-0-19-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r2476-1_2.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R23291"	"Avianne & Co"	"18K White Gold Womens Diamond Wedding Band 0.23 Ctw"	" This elegant womens diamond wedding band is crafted in highly polished 18K White Gold. The center is elegantly channel set with nine small round cut diamonds. This simple wedding band is an ideal gift at a very affordable price. "	"Diamond Ring"	417	"new"	1250	"Root Catalog>Wedding>Root Catalog>Wedding>Wedding>Womens Wedding Bands>Root Catalog>Wedding>Wedding"	"http://www.avianneandco.com/store/catalog/product/view/id/1326/s/18k-white-gold-womens-diamond-wedding-band-0-23-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r23291-1_1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R-461"	"Avianne & Co"	"14K Yellow Gold Womens Diamond Wedding Band 0.65 Ctw"	"This elegant womens wedding band is crafted in 14K Yellow Gold. The center features two rows of baguette cut diamonds held by channel settings. This alluring diamond ring is an ideal gift for that special occasion. "	"Diamond Ring"	667	"new"	2000	"Root Catalog>Wedding>Root Catalog>Wedding>Wedding>Womens Wedding Bands>Root Catalog>Wedding>Wedding"	"http://www.avianneandco.com/store/catalog/product/view/id/1327/s/14k-yellow-gold-womens-diamond-wedding-band-0-65-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/-/r-461-1_1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R22"	"Avianne & Co"	"14K Yellow Gold Womens Five Stone Diamond Anniversary Ring 0.35 Ctw"	" This elegant five stone diamond anniversary ring is crafted in lustrous 14K Yellow Gold. The center features five brilliant round cut diamonds held by channel settings. This simple and feminine diamond ring is an ideal gift for that special occasion. "	"Diamond Ring"	450	"new"	1350	"Root Catalog>Wedding>Root Catalog>Wedding>Anniversary>Five-Stone Diamond Rings>Root Catalog>Wedding>Anniversary"	"http://www.avianneandco.com/store/catalog/product/view/id/1328/s/14k-yellow-gold-womens-diamond-anniversary-band-0-35-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r22-1_1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R12059B"	"Avianne & Co"	"14K White Gold Womens Diamond Wedding Band 0.51 Ctw"	"This exquisite womens wedding band is crafted in highly polished 14K White Gold. The center is highlighted with beautiful round cut diamonds which are held by pave settings. This diamond wedding band is an ideal gift at a very affordable price. "	"Diamond Ring"	334	"new"	1000	"Root Catalog>Wedding>Root Catalog>Wedding>Wedding>Womens Wedding Bands>Root Catalog>Wedding>Wedding"	"http://www.avianneandco.com/store/catalog/product/view/id/1331/s/14k-white-gold-womens-diamond-wedding-band-0-51-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_111.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R3420"	"Avianne & Co"	"14K Yellow Gold Mens Diamond Wedding Band 0.35 Ctw"	"This  mens diamond wedding band is crafted in 14K Yellow Gold. The center is highlighted with five small round cut diamonds which are held by pave settings. This simple yet elegant mens ring is an ideal gift at a very affordable price."	"Diamond Ring"	292	"new"	875	"Root Catalog>Mens>Root Catalog>Mens>Rings>Root Catalog>Wedding>Root Catalog>Wedding>Wedding>Mens Wedding Bands>Root Catalog>Mens>Rings>Mens Diamond Wedding Bands>Root Catalog>Mens>Rings>Mens Diamond Rings>Root Catalog>Wedding>Wedding"	"http://www.avianneandco.com/store/catalog/product/view/id/1332/s/14k-yellow-gold-mens-diamond-wedding-band-0-35-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//f/i/file_122.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R01499"	"Avianne & Co"	"18K Yellow Gold Womens Diamond Eternity Band 1.69 Ctw"	"This elegant womens eternity band features small round cut diamonds which are bezel set across the band. The band is crafted in lustrous 18K Yellow Gold. The total weight of this diamond ring is approximately 4.4 grams. "	"Diamond Ring"	1250	"new"	3750	"Root Catalog>Wedding>Root Catalog>Wedding>Wedding>Diamond Eternity Bands>Root Catalog>Wedding>Wedding"	"http://www.avianneandco.com/store/catalog/product/view/id/1333/s/18k-yellow-gold-womens-diamond-eternity-band-1-69-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_9748copy.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R-60"	"Avianne & Co"	"14K White Gold Mens Diamond Wedding Band 1.21 Ctw"	"This tastefully fine mens wedding band is crafted in 14K White Gold. The center is highlighted with brilliant princess cut diamonds which are held by an invisible setting. This elegant yet masculine mens diamond ring is an ideal gift for that special occasion."	"Diamond Ring"	1167	"new"	3500	"Root Catalog>Mens>Root Catalog>Mens>Rings>Root Catalog>Wedding>Root Catalog>Wedding>Wedding>Mens Wedding Bands>Root Catalog>Mens>Rings>Mens Diamond Wedding Bands>Root Catalog>Mens>Rings>Mens Diamond Rings>Root Catalog>Wedding>Wedding"	"http://www.avianneandco.com/store/catalog/product/view/id/1335/s/14k-white-gold-mens-diamond-wedding-band-1-21-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/-/r-60-1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R1121A"	"Avianne & Co"	"14K White Gold Womens Diamond Wedding Band 0.49 Ctw"	"This simple yet elegant womens wedding band is crafted in lustrous 14K White Gold. The center is channel set with eight small round cut diamonds. This is an ideal diamond wedding band at an affordable price. "	"Diamond Ring"	375	"new"	1125	"Root Catalog>Wedding>Root Catalog>Wedding>Wedding>Womens Wedding Bands>Root Catalog>Wedding>Wedding"	"http://www.avianneandco.com/store/catalog/product/view/id/1338/s/14k-white-gold-womens-diamond-wedding-band-0-49-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_231.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R2386"	"Avianne & Co"	"10K Yellow Gold Womens Diamond Wedding Band 0.49 Ctw"	"This elegant womens diamond wedding band is crafted in lustrous 10K Yellow Gold. The center is channel set with two rows of small baguette cut diamonds. This alluring diamond ring is an ideal gift at a very affordable price.  "	"Diamond Ring"	417	"new"	1250	"Root Catalog>Wedding>Root Catalog>Wedding>Wedding>Womens Wedding Bands>Root Catalog>Wedding>Wedding"	"http://www.avianneandco.com/store/catalog/product/view/id/1340/s/10k-yellow-gold-womens-diamond-wedding-band-0-49-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r2386-1_1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R-902"	"Avianne & Co"	"14K White Gold Mens Diamond Pinky Ring 0.75 Ctw"	"This elegant mens diamond pinky ring s crafted in lustrous 14K White Gold. The center is invisibly set with six small princess cut diamonds. This simple yet masculine diamond ring is an ideal addition to your diamond collection."	"Diamond Ring"	950	"new"	2850	"Root Catalog>Mens>Root Catalog>Mens>Rings>Root Catalog>Mens>Rings>Mens Diamond Pinky Rings>Root Catalog>Mens>Rings>Mens Diamond Rings"	"http://www.avianneandco.com/store/catalog/product/view/id/1341/s/14k-white-gold-mens-diamond-wedding-band-0-75-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_1_8_1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R-906"	"Avianne & Co"	"14K White Gold Mens Diamond Wedding Band 0.16 Ctw"	" This elegant mens wedding band is crafted in lustrous 14K White Gold. The center is invisibly set with three princess cut diamonds. This simple yet masculine diamond ring is an ideal gift at a very affordable price. "	"Diamond Ring"	667	"new"	2000	"Root Catalog>Mens>Root Catalog>Mens>Rings>Root Catalog>Wedding>Root Catalog>Wedding>Wedding>Mens Wedding Bands>Root Catalog>Mens>Rings>Mens Diamond Wedding Bands>Root Catalog>Mens>Rings>Mens Diamond Rings>Root Catalog>Wedding>Wedding"	"http://www.avianneandco.com/store/catalog/product/view/id/1342/s/14k-white-gold-mens-diamond-wedding-band-0-16-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/-/r-906-1_1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R4687FA"	"Avianne & Co"	"14K Rose Gold Diamond Engagement Ring 0.85 Ctw "	"This elegant womens engagement ring is crafted in lustrous 14K Rose Gold. The center piece is invisibly set with numerous small princess cut diamonds. This simple yet alluring engagement ring is an ideal gift at a very affordable price. "	"Diamond Ring"	589	"new"	1750		"http://www.avianneandco.com/store/catalog/product/view/id/1343/s/14k-yellow-gold-diamond-engagement-ring-0-85-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/4/r4687f-1_2.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R4687FB"	"Avianne & Co"	"14K White Gold Diamond Engagement Ring 0.85 Ctw "	"This elegant womens engagement ring is crafted in lustrous 14K White Gold. The center piece is invisibly set with numerous small princess cut diamonds. This simple yet alluring engagement ring is an ideal gift at a very affordable price. "	"Diamond Ring"	589	"new"	1750	"Root Catalog>Wedding>Root Catalog>Wedding>Engagement>Root Catalog>Wedding>Engagement>Diamond Engagement Rings>Root Catalog>Wedding>Engagement>Princess Cut Engagement Ring"	"http://www.avianneandco.com/store/catalog/product/view/id/1344/s/14k-yellow-gold-diamond-engagement-ring-0-85-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/4/r4687fa-1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R-458"	"Avianne & Co"	"14K Yellow Gold Womens Diamond Wedding Band 0.75 Ctw"	" This uniquely designed womens wedding band is crafted in lustrous 14K Yellow Gold. The center is highlighted with small baguette cut diamonds which are channel set among two rows. This elegant womens diamond ring is an ideal gift for that special occasion. "	"Diamond Ring"	675	"new"	2025	"Root Catalog>Wedding>Root Catalog>Wedding>Wedding>Womens Wedding Bands>Root Catalog>Wedding>Wedding"	"http://www.avianneandco.com/store/catalog/product/view/id/1345/s/14k-yellow-gold-womens-diamond-wedding-band-0-75-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/-/r-458-1_1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
"R-467"	"Avianne & Co"	"14K Yellow Gold Womens Diamond Wedding Band 1.00 Ctw"	"This uniquely designed womens wedding band is crafted in lustrous 14K Yellow Gold. The center is highlighted with small baguette cut diamonds which are channel set among three rows. This elegant womens diamond ring is an ideal gift for that special occasion. "	"Diamond Ring"	917	"new"	2750	"Root Catalog>Wedding>Root Catalog>Wedding>Wedding>Womens Wedding Bands>Root Catalog>Wedding>Wedding"	"http://www.avianneandco.com/store/catalog/product/view/id/1346/s/14k-yellow-gold-womens-diamond-wedding-band-0-75-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/-/r-467-1_1.jpg"	"INSTOCK"	"Free Shipping via UPS on All Orders!"
