"Manufacturer Part #"	"Manufacturer"	"Product Name"	"Product Description"	"Category: Nextag Numeric ID"	"Price"	"Product Condition"	"MSRP"	"Stock Status"	"Click-Out URL"	"Image URL"
"P10748"	"Avianne & Co"	"14K White Gold Womens Diamond Heart Pendant 0.27 Ctw"	"This charming diamond heart pendant is crafted in lustrous 14K White Gold. The outer frame is prong set with sixteen small round cut diamonds. This delicate womens diamond pendant comes with a matching 18 Inch 14K White Gold chain. "	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	344	"new"	1030	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1087/s/14k-white-gold-womens-diamond-heart-pendant-0-27-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_8744.JPG"
"PT100"	"Avianne & Co"	"18K White Gold Womens Diamond Flower Pendant 0.93 Ctw"	"This lovely womens diamond flower pendant is crafted in highly lustrous 18K White Gold. The seven cluster stone center is surrounded by beautiful channel set baguette cut diamonds. This finely detailed womens diamond pendant  comes with a 16 Inch 14K White Gold Chain. "	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	750	"new"	2250	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1088/s/18k-white-gold-womens-diamond-flower-pendant-0-93-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_8776.JPG"
"P01122"	"Avianne & Co"	"18K Two Tone Womens Diamond Pendant 0.08 Ctw"	"This unique square shape diamond pendant is crafted in highly polished 18K two tone gold.  Four small round cut diamonds are bezel set in the front of the white gold frame. The back is crafted in 18k yellow gold. This lovely womens diamond charm is an ideal diamond accessory at a very affordable price. Note: The chain is for illustration purposes only and may be purchased separately. "	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	584	"new"	1750	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1089/s/18k-two-tone-womens-diamond-pendant-0-08-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//p/0/p01122-1.jpg"
"CH3779"	"Avianne & Co"	"14K White Gold Womens Diamond Pendant with Black Diamonds 0.50 Ctw"	"This elongated oval womens diamond pendant is crafted in highly polished 14K White Gold. The center is carefully pave set with numerous small black and white diamonds. This lovely womens diamond charm comes with a matching 16 Inch 14K White Gold Chain."	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	500	"new"	1500	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1090/s/14k-white-gold-womens-diamond-pendant-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//c/h/ch3779-1_1.jpg"
"CH3779A"	"Avianne & Co"	"14K Yellow Gold Womens Diamond Pendant with Black Diamonds 0.50 Ctw"	"This elongated oval womens diamond pendant is crafted in highly polished 14K Yellow Gold. The center is carefully pave set with numerous small black and white diamonds. This is an ideal diamond pendant at a very affordable value. Note: The chain is for illustration purposes only. It may be purchased separately. "	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	259	"new"	625	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1091/s/14k-white-gold-womens-diamond-pendant-0-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//c/h/ch3779-1.jpg"
"CH-1004"	"Avianne & Co"	"14K White Gold Womens Diamond Circle Pendant 0.27 Ctw"	"This charming womens diamond circle pendant is crafted in 14K White Gold. The circle is outlined with small round cut diamonds totaling to 0.27 carats. This is an ideal diamond pendant at a very affordable price. Note: The chain is for illustration purposes only and may be purchased separately. "	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	159	"new"	475	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1092/s/14k-white-gold-womens-diamond-pendant-0-27-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_8951.JPG"
"CR2457A"	"Avianne & Co"	"14K White Gold Womens Diamond Cross Pendant 0.25 Ctw"	"This delicate womens diamond cross is crafted in 14K white gold. The center of the pendant is pave set with brilliant round cut diamonds. This charming womens diamond cross is approximately 1 1/8 Inches in length and 1/2 Inches in width. NOTE: The chain is for illustration purposes only and may be purchased separately. "	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	399	"new"	1150	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1094/s/14k-white-gold-womens-diamond-cross-0-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//c/r/cr2457-1_1.jpg"
"P139"	"Avianne & Co"	"14K White Gold Diamond Cross Pendant 0.97 Ctw"	"This brilliant 14K white gold diamond cross is pave set with numerous round cut diamonds. Another set of round cut diamonds are pave set on the bale. This unisex diamond cross is an ideal accessory for him or her. NOTE: The chain is for illustration purposes only and may be purchased separately. Also available in Yellow Gold. "	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	875	"new"	2625	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1102/s/14k-white-gold-unisex-diamond-cross-0-97-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//p/1/p139-1.jpg"
"N-13"	"Avianne & Co"	"14K White Gold Womens Diamond Solitaire Pendant 0.30 Ctw"	"This charming womens diamond solitaire pendant is crafted in 14K White Gold. The center is prong set with one round cut 0.30 carat VS2 diamond. This lovely diamond pendant is an ideal gift at a very affordable price. "	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	417	"new"	1250	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1114/s/14k-white-gold-womens-diamond-prong-set-pendant-0-30-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_0625_5.JPG"
"CH4905A"	"Avianne & Co"	"14K Yellow Gold Womens Diamond Solitaire Pendant 0.07 Ctw"	"This lovely womens diamond solitaire  pendant is crafted in 14K yellow gold. The center is bezel set with one small round cut diamond which totals to 0.07 carats. The matching 16 Inch 14K Yellow Gold Chain is included with the pendant. This is an ideal womens diamond pendant  at an affordable price."	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	317	"new"	950	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1120/s/14k-yellow-gold-womens-diamond-bezel-set-pendant-0-93-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//c/h/ch4905a-1.jpg"
"CH23403"	"Avianne & Co"	"18K White Gold Womens Diamond Pendant 0.69 Ctw"	"This elegant womens diamond flower pendant is crafted in 18K White Gold. The uniquely designed frame is outlined with pave set round cut diamonds. The center of the pendant features a delicate flower which is prong set with small six round cut diamonds. This lovely womens diamond pendant is attached to a 16 Inch white gold chain. "	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	984	"new"	2950	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1121/s/18k-white-gold-womens-diamond-pendant-0-69-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//c/h/ch23403-1.jpg"
"CH4056"	"Avianne & Co"	"14K Yellow Gold Womens Diamond Journey Pendant 0.69 Ctw"	"This lovely womens diamond  journey pendant features three large princess cut diamonds held by prong settings. The frame is crafted in lustrous 14K yellow gold and comes with a matching 16 Inch 14K Yellow Gold Chain. Representing journey of eternal love, this finely detailed womens diamond journey pendant is an ideal gift for that special someone.  "	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	492	"new"	1475	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1124/s/14k-white-gold-womens-diamond-journey-pendant-1-20-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//t/p/tpp235-1_1.jpg"
"TPP244"	"Avianne & Co"	"14K White Gold Womens Diamond Journey Pendant 0.70 Ctw"	"This lovely womens diamond journey pendant features three large princess cut diamonds held by square prong settings. The frame is crafted in lustrous 14K white gold and comes with a matching 16 Inch 14K White Gold Chain. This is an ideal diamond journey pendant for that special someone. "	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	950	"new"	2850	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1125/s/14k-white-gold-womens-diamond-journey-pendant-1-20-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//t/p/tpp244-1.jpg"
"TPP254"	"Avianne & Co"	"14K White Gold Womens Diamond Solitaire Pendant 0.39 Ctw"	"This stylish womens diamond solitaire pendant is uniquely designed to hold one princess cut diamond in the center. Crafted in 14K White Gold this modern pendant comes with a matching 17 Inch 14K White Gold Chain. This womens diamond pendant weighs approximately 3.6 grams. "	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	834	"new"	2500	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1126/s/14k-white-gold-womens-diamond-pendant-0-39-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//t/p/tpp254-1.jpg"
"SL2999"	"Avianne & Co"	"14K White Gold Womens Diamond Slide Pendant with Black Diamonds 1.69 Ctw"	"This womens diamond slide pendant is crafted in 14K White Gold. The uniquely designed frame is pave set with rows of white and black round cut diamonds. This lovely womens diamond pendant gleams with fashion and modernity. NOTE: The chain is for illustration purposes only and may be purchased separately."	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	659	"new"	1975	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1127/s/14k-white-gold-womens-diamond-slide-pendant-1-69-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_0750.JPG"
"CH-11226"	"Avianne & Co"	"14K Yellow Gold Womens Diamond Onyx Initial Pendant 0.10 Ctw"	"This womens diamond pendant is crafted in 14K Yellow Gold and holds an oval shape black onyx stone.The center is features an engraved letter ""M"" which is pave set with small round cut diamonds. This exclusive diamond onyx pendant is an ideal accessory which guarantees an onlookers attention."	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	142	"new"	425	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1128/s/14k-yellow-gold-womens-diamond-onyx-pendant-0-10-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_0746.JPG"
"SL2"	"Avianne & Co"	"14K White Gold Womens Diamond Initial Pendant with Black Diamonds 0.37 Ctw"	"This lovely womens diamond letter charm is crafted in 14K White Gold. The letter ""C"" is pave set with small round cut black and white diamonds and slides on a matching 18 Inch 14K White Gold Chain. This small letter charm weighs approximately 3.5 grams. "	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	500	"new"	1500	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1129/s/14k-white-gold-womens-diamond-letter-charm-0-37-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//s/l/sl2-1.jpg"
"CH16"	"Avianne & Co"	"14K Yellow Gold Womens Diamond Heart Pendant 0.25 Ctw"	"This lovely small womens diamond heart pendant is pave set with brilliant round cut diamonds. Crafted in highly polished 14K yellow gold, this pendant freely slides on a matching 16 Inch 14K Yellow Gold Chain. This heart pendant is  an ideal gift at a very affordable price."	"                 2700324 : More Categories / Clothing & Accessories / Jewelry & Watches / Pendants "	159	"new"	475	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1130/s/14k-yellow-gold-womens-diamond-heart-pendant-0-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_0710.JPG"
"R8950"	"Avianne & Co"	"14K White Gold Womens Diamond Pearl Ring 0.28 Ctw"	"This exquisite womens diamond pearl ring is crafted in lustrous 14K White Gold. The center features one large pearl held by pave set round cut diamonds. This elegant diamond ring is an ideal accessory for a special night out."	"2700318 : More Categories / Clothing & Accessories / Jewelry & Watches / Rings"	1000	"new"	3000	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1131/s/14k-white-gold-womens-diamond-pearl-ring-0-28-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/8/r8950-1_1.jpg"
"R29367"	"Avianne & Co"	"14K Rose Gold Womens Diamond Pearl Ring 0.47 Ctw"	"This alluring womens diamond ring features three colored pearls held by prong set round cut diamonds. The band is crafted in lustrous 14K Rose Gold. This is an ideal cocktail diamond pearl ring which guarantees an onlookers attention."	"2700318 : More Categories / Clothing & Accessories / Jewelry & Watches / Rings"	750	"new"	2250	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1132/s/14k-rose-gold-womens-diamond-pearl-ring-0-47-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r29367-1_1.jpg"
"ER5309"	"Avianne & Co"	"14K White Gold Womens Diamond Hoop Earrings 0.71 Ctw"	"These elegant womens diamond hoop earrings are crafted in highly polished 14K White Gold. The front side features brilliant small princess cut diamonds held by an invisible setting. These alluring diamond hoop earrings are ideal for an every day casual wear."	"                 2700319 : More Categories / Clothing & Accessories / Jewelry & Watches / Earrings "	584	"new"	1750	"Yes"	"http://www.avianneandco.com/store/catalog/product/view/id/1134/s/14k-white-gold-womens-diamond-huggie-earrings/"	"http://www.avianneandco.com/store/media/catalog/product//I/M/IMG_0780.JPG"
